Population,Area (2016),Population Density,Cost of Living Index (2016),Built-up areas per capita,Road Length per capita (2017),Pedestrian Streets per capita,Rapid Transit to Resident Ratio (RTR),Modal split (Passenger) - by trips - Car (2017),Modal split (Passenger) - by trips - Public Transport (2017),Traffic Index (2018),Average travel speed (2019),Share of population with access to open public spaces (2020),Surface transport SOx Concentration,Surface transport NOx Concentration,Oxford Economics Global Cities Index (Rank),Oxford Economics Global Cities Index (Economics),Oxford Economics Global Cities Index (Human Capital),Oxford Economics Global Cities Index (Quality of Life),Oxford Economics Global Cities Index (Environment),Oxford Economics Global Cities Index (Governance),country_code,region
-0.6385013179109047,-0.4923256236433881,-0.7195005707300969,,0.14297298050639795,0.5205289707349533,-0.3232713314346485,-0.0227128438852115,0.2705770852210438,-0.6864998362369595,,-0.18855034946451604,2.506939944465594,,,-0.5927724013306899,-0.24207209084912545,0.6500231560529439,-0.8999554297394537,-1.782148333744179,-1.6519703013138556,JPN,East and Southeast Asia
-0.1312165854507584,1.5276807771814098,-0.7678821246008897,1.4019216371292595,1.848164459152433,-0.42087378487714605,-0.19053990888444278,-0.7066933503292576,1.9888137201386238,-1.5172296754855692,0.5952797284906596,,1.0878978903086856,-0.2998969866655052,-0.45932786779869494,-1.4229907651510627,-1.2651678847955985,-1.1061068353762418,-0.7197483932105987,-2.0367122048131026,-1.0901394139523541,USA,Europe and North America
-0.5030304698961887,-0.3925816211902978,-0.5197146856948197,-1.14730103197466,0.13647092726462595,-0.2963702639385597,-0.11864277600815007,0.2514259027585562,,,-0.6554491483745393,0.35990489237150597,1.3730308400499103,,,-0.3533605940894661,-0.6223030947296154,-0.4445272922540041,-0.6910790919446445,0.17319734258233496,1.3385346117938834,UKR,Europe and North America
1.6015576721596603,0.8233815232187494,0.10934357645901942,-0.08563248424639626,-0.032082887582537016,-0.4602408533532595,-0.29364991374147104,1.153865847032354,-0.7177165401134117,-0.3039268839514156,0.607315300485948,,-0.46902330706173645,-0.27223964122464206,0.25855240367806565,-0.7240627472371675,-0.7947790140156109,-1.1545995767569293,-0.5190632843489191,0.6564997644668129,0.520679522596761,CHN,East and Southeast Asia
4.2000315654174285,3.2621604534267505,-0.6093107277999632,2.200281392349454,0.0017667107677496324,,-0.18084397509341602,0.1479469186389804,,1.0624050884969554,-0.8305473086930876,-0.11090507488087592,1.5605761117924133,-0.18831245616234846,-0.27978475972046224,-1.54655814953363,-1.3122067718735972,-1.2308024560694384,-1.1293098398670876,-1.1586513161985548,-1.6519703013138556,JPN,East and Southeast Asia
0.536196902597027,,,,-0.4314445894445995,,,-0.8100094553574125,0.061436110565204746,1.5542845985783689,,-4.068675922886307,-0.46902330706173645,,,-0.05988805618086915,-0.6262230019861154,0.06464649224321539,0.4270236574275699,0.29863461238441324,0.520679522596761,CHN,East and Southeast Asia
0.7727784142736452,-0.07126888046354897,-0.012674778579669036,-1.2616201518536079,-0.7955734808731502,-0.3972619595047893,-0.30038707308163093,-0.48790924673588487,-0.348644231897225,0.4065657417217373,0.13986921395926782,-0.6235599427549509,-0.35893796987392873,-0.24440604206834599,0.08176283669493511,0.26061484706141436,-0.39494847385262144,-0.5830779819131114,1.5778913225323035,0.6343637756782109,-0.39318464228871935,IND,Central and South Asia
-0.4162910847514795,-0.2707568853697295,0.06064471259883197,,-0.6262933671608811,,-0.2952214810639178,0.2711328694591063,,,,,-0.46902330706173645,,,0.6313170002091157,0.9182204570748441,1.0137187164081007,-0.0644500785602166,0.3761105731445204,0.520679522596761,CHN,East and Southeast Asia
-0.4881307042628605,-0.5273502351918015,-0.362587349895273,-1.3033185193504373,-0.4592595133411274,-0.1242826096254382,,-0.9702416534643845,,-0.7958063940328292,,-0.11339573857026534,-1.391143579849288,-0.29638660621599733,-0.39131150536459436,1.4190590756479813,0.6869459289413502,0.7192985008824977,1.7867676603271128,1.0328115738730477,-0.39318464228871935,IND,Central and South Asia
-0.6340771489558407,-0.5737959157233932,0.21084461745996688,,-0.9910431274410189,,,-0.8934841226039953,,,,-0.24226225648051508,-0.35893796987392873,,,1.693224209746802,0.036241324362367246,1.6371968198740838,1.9751659257890977,0.8262090118460953,-0.39318464228871935,IND,Central and South Asia
-0.6036494389926568,-0.5182133800052589,-0.6739473272644279,,0.08719508405601721,0.07742731922059395,-0.015869150809594067,-0.5929314078190729,,,,0.5578128824684531,0.3007618933732883,,,0.8475599228786083,0.9221403643313439,-0.48955626639321403,0.9103061644822267,1.0143649165492126,1.555444005015729,IRN,West Asia and North Africa
-0.758332761809818,-0.6415609250235843,-0.6517702876481319,-0.8647828791590628,0.5170308608419983,0.23585236213893604,-0.27814182235959223,-0.4354529947305426,,,-1.475032776827879,,0.11031464185883978,,,0.12546302039298154,0.3772732556778583,0.1512406732801575,-0.007111476028308175,0.1473720223289659,0.06908127769226291,ARM,Central and South Asia
-0.019478826372411422,-0.6141503594639565,7.383012335839181,-1.27427021839759,-1.1835868313278255,-0.48339616253030676,,-0.8719958352127883,-0.307636197650982,-1.0144195096245685,,0.3020769160286968,-0.004455258818791917,,,1.5233190562207721,0.655586670889351,1.4328345526269004,1.6229430816645172,1.0586368941264168,-0.39318464228871935,IND,Central and South Asia
-0.7022928374899041,-0.6392767112269486,-0.4883731337515934,,-0.6477447669038086,-0.10620965792833857,-0.045721289196765096,-0.29553413010285423,-0.10259602641976724,2.0461641086597826,,,1.0655029995832563,,,-0.33405319027969,1.0044584167178419,0.6569506905358994,-1.4119072380600648,-0.845058141693359,-1.2181515148701647,KOR,East and Southeast Asia
-0.40240676646415263,-0.4055254993712332,1.2340629448861296,,-0.6047824652392175,-0.41541130652957825,-0.29066933418032953,1.6733104672965813,,,,,-0.46902330706173645,,,-0.19503988284930196,-0.5752642076516167,-0.544976542256857,0.35739821149596684,0.10310004475176182,0.520679522596761,CHN,East and Southeast Asia
-0.5340921750253121,-0.4420729201174037,-0.4053605305108461,-0.04206003281712509,-0.45232782508679586,3.8348400704351437,,0.564342850173853,,,,-0.06164111842845227,-0.46902330706173645,,,-0.6352486897121974,0.7849436103538476,-0.4583823612199149,-1.6125923469217442,-0.7343781977503488,-1.3959460994782347,TWN,East and Southeast Asia
-0.10963761919789436,-0.3628868418340343,0.5932161412500376,,0.11348930722945387,-0.4215487596384038,-0.2930062999231129,1.6540427137215112,,0.6251788573134766,,,-0.46902330706173645,-0.297176611903953,0.11900126319377406,0.6235940386852052,0.8790213845098451,0.989472345717757,-0.19550974149029302,0.645431770072512,0.520679522596761,CHN,East and Southeast Asia
-0.7456286457462639,-0.6270942376448918,-0.6277824086499143,,-0.03823792281327729,0.13026937056302562,-0.18264875306557649,-0.5197472971958796,,,,,1.0878978903086856,,,1.851544920986966,2.4940231741878027,0.934052069854114,0.6686649109548983,0.25067330334244214,1.6194500554746343,RUS,Europe and North America
0.7357483351938601,3.5020029020734946,-0.7369173527834374,1.2121706389695301,1.3369781083228598,-0.19521325972360465,,-0.8477368539009206,1.8944952413722653,-1.4461804129182538,1.1052385612587612,,1.0878978903086856,-0.26462741533138456,-0.3011928380425836,-1.5349737072477643,-1.3435660299255965,-1.1719184129643176,-0.8753817429400644,-1.8891389462224222,-1.0901394139523541,USA,Europe and North America
-0.4477211211878045,-0.5677046789323648,1.5872285487666422,,-0.8708088712104783,-0.15424659329047125,-0.28043567827306776,-0.43568791446001115,0.7175646585050922,-0.3585801628493505,,0.5616147129077294,0.5060856709464563,,,1.1757857876448021,1.227893130338336,-0.2367012577653431,1.045461441878868,1.2504821302943012,1.555444005015729,IRN,West Asia and North Africa
-0.41674652783313487,-0.32633942108786385,-0.3734052509961369,,0.41317297988961244,,-0.31014762885880354,0.605685542053999,,,,,-0.47391764602861297,,,0.3996281544918024,-0.22639246182312586,1.3081389319337038,-0.19141412702372812,1.173006169534194,0.520679522596761,CHN,East and Southeast Asia
-0.5946329645364942,-0.41466235455777584,-0.7274388395782551,,-0.11796820104797048,6.972813000990289,-0.20096340026275702,-0.5269811501956569,0.02042807631896175,0.13329934723206321,,-0.31806951472603484,-0.46902330706173645,,,-0.975058996764257,-0.6732618890641141,-0.4826287319102587,-1.0596843939354843,-0.9926314002840394,-1.6519703013138556,JPN,East and Southeast Asia
0.20952774839517846,-0.30425868772038583,0.25768809901583895,-1.2381941026980858,-0.8621797976881093,-0.35085224734266773,-0.31379381542600376,-0.3470114077606727,,-1.0690727885225035,0.23595966779261807,-0.7970280606611877,-0.7451937342880454,,,0.5000266543026382,0.16167835657036395,-0.610788119844933,1.6516123829304714,0.44989720243986053,-0.39318464228871935,IND,Central and South Asia
-0.3056104351721336,-0.5098379294175948,0.5634681579496463,,-0.383557164886747,-0.3171048327682831,-0.25700318143995166,0.7281498085997673,-0.6726077024425443,-0.3476495070697635,,,-0.46902330706173645,,,0.2181385586799069,-0.4380674536741203,1.0968491302035652,0.6195175373561197,-0.317483742231677,0.520679522596761,CHN,East and Southeast Asia
-0.8064548480588396,-0.4839501730557241,-0.8615220892687305,,,,0.12953487734420252,-1.1161538002150289,,,,0.6127961786416287,0.99484600775254,,,-0.2877154211362273,1.1259755416693387,1.0033274146836677,-1.4569589971922785,-0.21049312975343382,-1.6519703013138556,JPN,East and Southeast Asia
0.2587893215820867,2.1291904102954655,-0.7226806584649542,1.4974999176837902,3.139638748458765,-0.12156466137110018,-0.2526253299513716,-0.04045363797316385,1.6197414119224374,-1.0690727885225035,0.4819124051802023,,0.1467114253497326,-0.2996785863809812,-0.3544859158134932,-1.4500211304847495,-1.320046586386597,-1.0783966974444203,-0.891764200806324,-0.2621437702601719,-1.0901394139523541,USA,Europe and North America
-0.6319955292398935,-0.5852169847065715,-0.3771449905592486,-0.899921952892346,-0.17849086852179707,-0.22335004778867343,-0.24035968488956252,-0.06020692676122571,-0.7587245743596546,1.7182444352721735,-1.2776105716793602,0.7979373419293699,1.0878978903086856,,,0.5386414619221904,2.0079546743818155,0.8128202164023951,-0.7975650680753316,-0.16253182071146272,1.3243110450252378,BLR,Europe and North America
-0.17553037216876594,-0.3857289798003909,-0.2307685630580461,-0.6811226537797692,0.1934301281168213,-0.32419526756171146,-0.1823182524103731,0.17208871059508193,,,0.6884583503896657,,-0.2152802707709372,,,-0.04830361389500348,-0.183273482001627,-0.49994756811764707,-0.33066501888693434,-0.6753488943140767,1.6194500554746343,RUS,Europe and North America
0.7637155433289149,-0.31187273370917135,0.850242526392641,,-0.5200707836852061,,-0.28622882493929364,0.7715005656271182,,,,,-0.46902330706173645,,,-0.2375161712308094,-0.6615021672946144,-0.5934692836375446,-0.01939831942800284,0.711839736438318,0.520679522596761,CHN,East and Southeast Asia
-0.5360624702220427,-0.44892556150731067,-0.25966876281176954,-0.058926788209101,0.6553125624944085,0.17797666483458485,,-0.31466265873079186,0.3484923502889053,0.18795262612999777,-0.8866486039614477,0.44611171518041415,2.221467791987326,-0.3010880046786095,-0.35149025677927603,-1.148825631052242,-0.563504485882117,-0.7389475077796073,-1.6044011179886144,-1.9260322608700922,-1.2430427567152944,PRT,Europe and North America
-0.1454968294583126,-0.3842061706026338,0.15851154191061043,,-0.01406310342500025,-0.41753474609107644,-0.20648187040448054,0.270736696080194,,,,,-0.9941036079945079,,,0.237445962489683,-0.47726652623911925,1.4085881819365567,-0.3716211635525832,0.9479569501834065,0.520679522596761,CHN,East and Southeast Asia
-0.6984293491328386,-0.6263328330460133,0.20611098391082697,,-0.22892931597352198,,,-1.1161538002150289,,,,,-0.46902330706173645,,,0.3339829815385636,-0.26559153438812483,0.9513709060615024,-0.05625884962708683,1.1471808492808249,0.520679522596761,CHN,East and Southeast Asia
-0.721771381951279,-0.43826589712301095,-0.7954264689377674,1.376621504041296,0.7574068701115227,0.33878983936591744,-0.06950369758435167,-0.8847688056094486,1.6197414119224374,-1.5062990197059822,-0.12277802651855522,1.85377079549495,2.274944650396443,-0.2471484534663024,-0.24665030679830427,-1.3341767076260926,-0.9123762317106079,-0.8601793612313262,-1.1784572134658662,-2.1437028172913455,-1.7408675936178908,NZL,Australia and New Zealand
-0.9023973757478267,-0.3948658349869335,-0.41222254548266785,0.023532904818336847,,-0.20399076432099944,-0.2754581972504322,-0.670942814140604,,,,-0.038500092334865336,-0.27099060256561286,,,-0.08691842151455571,-0.27343134890112464,0.48722609570349285,0.6236131518226846,-1.863313625969053,-0.06604260660987037,DOM,Latin America
-0.8970034796016765,-0.23877789221683038,-0.4760534379651784,-0.04112299085090439,-0.44412933791337683,,0.0069290640756509096,0.7486731150074473,-0.47166833463595376,0.07864606833412831,-0.8982959316988234,0.13503609545804335,-1.1140228611195195,-0.2622117068675708,-0.3019376034567748,-1.1024878619087792,-0.677181796320614,-1.1442082750324962,-0.6706010196118201,-1.0701073610441465,-0.6918795444302771,CHL,Latin America
