ATO UC Code,Urban Center,Indicator code,Indicator name,Indicator source,Units,Header,Year,Value
CHN-25,Guiyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,9.59334686660991
CHN-25,Guiyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,20.8479215736202
CHN-25,Guiyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,20.2824054003839
CHN-25,Guiyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,19.7467591196864
CHN-25,Guiyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,31.1967068509262
CHN-28,Hangzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,15.9406547236972
CHN-28,Hangzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,18.899256906234
CHN-28,Hangzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,19.9037028861541
CHN-28,Hangzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,21.7549562133992
CHN-28,Hangzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,45.2015179272441
CHN-28,Hangzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,54.4676830358282
CHN-29,Harbin,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,0.537414269628416
CHN-29,Harbin,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,0.52563075690829
CHN-29,Harbin,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,0.514352895072009
CHN-29,Harbin,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,2.77351493062216
CHN-29,Harbin,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,2.71645529982777
CHN-29,Harbin,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,10.0015330369461
CHN-30,Hefei,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,8.51451215593873
CHN-30,Hefei,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,15.2268489745183
CHN-30,Hefei,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,14.742753986561
CHN-30,Hefei,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,23.3281493001555
CHN-30,Hefei,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,27.9585101367279
CHN-30,Hefei,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,36.6937333700339
CHN-32,Hohhot,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,0
CHN-32,Hohhot,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,0
CHN-32,Hohhot,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,0
CHN-32,Hohhot,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,11.1568665006703
CHN-32,Hohhot,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,23.3934350439204
CHN-32,Hohhot,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,22.6844795122388
CHN-33,Huai'an,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,0
CHN-33,Huai'an,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,0
CHN-33,Huai'an,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,0
CHN-33,Huai'an,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,0
CHN-33,Huai'an,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,0
CHN-33,Huai'an,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,0
CHN-37,Jiaxing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,0
CHN-37,Jiaxing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,0
CHN-37,Jiaxing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,0
CHN-37,Jiaxing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,0
CHN-37,Jiaxing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,0
CHN-37,Jiaxing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,0
CHN-40,Jinan,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,8.71409373425163
CHN-40,Jinan,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,8.44904108473472
CHN-40,Jinan,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,8.19963644985379
CHN-40,Jinan,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,17.1189498330326
CHN-40,Jinan,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,16.6417910447761
CHN-40,Jinan,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,22.8295644586635
CHN-43,Kunming,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,16.0041685276164
CHN-43,Kunming,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,21.1206270866598
CHN-43,Kunming,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,20.6061464381815
CHN-43,Kunming,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,20.116134384073
CHN-43,Kunming,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,31.0600945307224
CHN-43,Kunming,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,30.3590285110876
CHN-44,Lanzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,3.2497678737233
CHN-44,Lanzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,3.17028985507246
CHN-44,Lanzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,3.0946065428824
CHN-44,Lanzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,12.6876577653779
CHN-44,Lanzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,12.3985718922427
CHN-44,Lanzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,12.1231355125357
CHN-47,Luoyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,0
CHN-47,Luoyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,0
CHN-47,Luoyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,0
CHN-47,Luoyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,0
CHN-47,Luoyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,0
CHN-47,Luoyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,17.7285318559556
CHN-50,Nanchang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,9.07653383934218
CHN-50,Nanchang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,14.7752980739834
CHN-50,Nanchang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,14.2988165680473
CHN-50,Nanchang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,17.2570937231298
CHN-50,Nanchang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,24.6553640911617
CHN-50,Nanchang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,34.6858780276816
CHN-51,Nanjing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,28.8298841598334
CHN-51,Nanjing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,42.9395535490343
CHN-51,Nanjing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,44.670296430732
CHN-51,Nanjing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,43.15100514259
CHN-51,Nanjing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,41.73166044987
CHN-51,Nanjing,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,41.1079165112042
CHN-52,Nanning,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,9.40797186400938
CHN-52,Nanning,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,18.3314415437003
CHN-52,Nanning,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,22.4972497249724
CHN-52,Nanning,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,29.2689434364994
CHN-52,Nanning,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,35.4145077720207
CHN-52,Nanning,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,39.5732445520581
CHN-55,Ningbo,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,20.8993212669683
CHN-55,Ningbo,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,20.0760662863352
CHN-55,Ningbo,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,19.315211709357
CHN-55,Ningbo,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,24.0241752707126
CHN-55,Ningbo,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,37.3906705539358
CHN-55,Ningbo,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,42.7380615993218
CHN-58,Qingdao,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,4.80918399007136
CHN-58,Qingdao,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,8.72434851875734
CHN-58,Qingdao,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,31.0296191819463
CHN-58,Qingdao,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,31.1035209476399
CHN-58,Qingdao,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,42.9537366548042
CHN-58,Qingdao,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,48.6793504773851
CHN-63,Shanghai,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,27.1890962590713
CHN-63,Shanghai,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,28.5721166969059
CHN-63,Shanghai,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,29.9247686088435
CHN-63,Shanghai,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,29.1123191156596
CHN-63,Shanghai,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,31.1479045014413
CHN-63,Shanghai,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,34.6720590567642
CHN-64,Shenzhen,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,24.7109142489165
CHN-64,Shenzhen,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,24.2541724320538
CHN-64,Shenzhen,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,23.8140084869425
CHN-64,Shenzhen,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,24.9051117737179
CHN-64,Shenzhen,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,33.1927652342801
CHN-64,Shenzhen,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,33.2359106283645
CHN-65,Shenyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,8.97266048416235
CHN-65,Shenyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,8.78175281428655
CHN-65,Shenyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,8.59879963065558
CHN-65,Shenyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,12.5219062694329
CHN-65,Shenyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,16.0110803324099
CHN-65,Shenyang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,15.6835078960221
CHN-66,Shijiazhuang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,0
CHN-66,Shijiazhuang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,7.30945869239898
CHN-66,Shijiazhuang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,7.16272249190938
CHN-66,Shijiazhuang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,9.59946463094234
CHN-66,Shijiazhuang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,14.4944093339815
CHN-66,Shijiazhuang,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,17.8243056548044
CHN-67,Suzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2016,12.0004223270218
CHN-67,Suzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2017,19.8513997611781
CHN-67,Suzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2018,18.7717207201555
CHN-67,Suzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2019,24.5264159923845
CHN-67,Suzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2020,23.3233380480905
CHN-67,Suzhou,INF-UDB-025,Rapid Transit to Resident Ratio (RTR),ITDP,Kilometers per million population,Series,2021,28.3399777615057
